"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18282966,"2017-07-29 01:53:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","CABANA AVE & LASSALETTE ST, LA PUENTE, CA 91744","CABANA AVE & LASSALETTE ST","LA PUENTE","91744",6571031.0579064721,1837879.6575841738,"917-09315-1430","1430","09315","CA0190014","INDUSTRY","N"
18283321,"2017-07-29 15:00:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","1300 W 89TH ST, LOS ANGELES, CA","1300 W 89TH ST","LOS ANGELES",,,,"917-07042-0370","0370","07042","CA0190003","SOUTH LOS ANGELES","N"
18283350,"2017-07-29 16:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","100 ARTESIA BLVD, COMPTON, CA 90220","100 ARTESIA BLVD","COMPTON","90220",6494640.7363484399,1777044.1145178098,"917-09720-2842","2842","09720","CA0190042","COMPTON","N"
18283395,"2017-07-29 17:23:00","WEAPON LAWS","151","WEAPON LAWS: Felony","8700 ARTESIA BLVD, BELLFLOWER, CA 90706","8700 ARTESIA BLVD","BELLFLOWER","90706",6517507.5633127233,1777210.2264069791,"917-16085-1335","1335","16085","CA0190013","LAKEWOOD","N"
18283572,"2017-07-29 20:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","9100 ELM ST, LOS ANGELES, CA","9100 ELM ST","LOS ANGELES",,6489372.8546221806,1805628.2760170829,"917-11552-2177","2177","11552","CA01900V3","CENTURY","N"
18283574,"2017-07-29 20:29:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","FRENCHMANS FLAT & TEMPLIN HWY, CASTAIC, CA","FRENCHMANS FLAT & TEMPLIN HWY","CASTAIC",,,,"917-10665-0688","0688","10665","CA0190006","SANTA CLARITA VALLEY","N"
18283705,"2017-07-30 01:30:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","14300 CLARESSA RD, NORWALK, CA 90650","14300 CLARESSA RD","NORWALK","90650",6547066.067780083,1786665.9393255769,"917-10820-0459","0459","10820","CA0190004","NORWALK","N"
18283706,"2017-07-30 02:16:00","WEAPON LAWS","151","WEAPON LAWS: Felony","113TH ST & PRAIRIE AVE, INGLEWOOD, CA","113TH ST & PRAIRIE AVE","INGLEWOOD",,6457347.0048698634,1797789.7900199844,"017-07056-0383","0383","07056","CA0190003","SOUTH LOS ANGELES","N"
18284113,"2017-07-30 15:10:00","WEAPON LAWS","151","WEAPON LAWS: Felony","GARFIELD AVE & RICHFIELD ST, PARAMOUNT, CA 90723","GARFIELD AVE & RICHFIELD ST","PARAMOUNT","90723",6510435.6090668021,1786702.9498720949,"917-16152-1365","1365","16152","CA0190013","LAKEWOOD","N"
18284249,"2017-07-30 15:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","29300 THE OLD RD, CASTAIC, CA 91384","29300 THE OLD RD","CASTAIC","91384",6376727.0328875966,1987035.4231895809,"917-02284-5640","5640","02284","CA0190087","NCCF","N"
18284205,"2017-07-30 17:35:00","WEAPON LAWS","151","WEAPON LAWS: Felony","100 E AVENUE J, LANCASTER, CA","100 E AVENUE J","LANCASTER",,6522505.4127984783,2073340.7604717831,"917-14775-1133","1133","14775","CA0190024","LANCASTER","N"
18284290,"2017-07-30 20:13:00","WEAPON LAWS","151","WEAPON LAWS: Felony","900 E CARSON ST, CARSON, CA","900 E CARSON ST","CARSON",,6483361.9166935887,1761395.9376543271,"917-08436-1628","1628","08436","CA0190016","CARSON","N"
18284389,"2017-07-30 22:00:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","8500 MISSION DR, ROSEMEAD, CA 91770","8500 MISSION DR","ROSEMEAD","91770",6536638.0194728691,1854518.2600004892,"917-08741-0530","0530","08741","CA0190005","TEMPLE","N"
18284621,"2017-07-31 08:48:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","183RD ST & NORWALK AVE, CERRITOS, CA","183RD ST & NORWALK AVE","CERRITOS",,,,"917-03740-2316","2316","03740","CA01900R7","CERRITOS","N"
18285046,"2017-07-31 16:20:00","WEAPON LAWS","151","WEAPON LAWS: Felony","CENTURY BLVD & ROSECRANS AVE, PARAMOUNT, CA 90723","CENTURY BLVD & ROSECRANS AVE","PARAMOUNT","90723",6517570.5836831583,1787399.2716115415,"917-16225-1365","1365","16225","CA0190013","LAKEWOOD","N"
18285118,"2017-07-31 17:00:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","ANGELES CREST HWY & SALISBURY, LA CANADA, CA","ANGELES CREST HWY & SALISBURY","LA CANADA",,6501129.1894381605,1898070.6059195404,"917-01382-1261","1261","01382","CA0190012","CRESCENTA VALLEY","N"
18285235,"2017-07-31 17:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","42900 36TH ST W, LANCASTER, CA","42900 36TH ST W","LANCASTER",,6503174.4530829852,2063487.1254611216,"917-14853-1137","1137","14853","CA0190024","LANCASTER","N"
18285254,"2017-07-31 20:48:59","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","15500 BRAYTON ST, PARAMOUNT, CA 90723","15500 BRAYTON ST","PARAMOUNT","90723",6508200.0778126186,1782833.6198334398,"917-16250-1366","1366","16250","CA0190013","LAKEWOOD","N"
18285271,"2017-07-31 21:12:18","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","3500 RAMBOZ DR, LOS ANGELES, CA 90022","3500 RAMBOZ DR","LOS ANGELES","90022",6504654.161649405,1841669.6493064847,"917-11331-0272","0272","11331","CA0190002","EAST LOS ANGELES","N"
18285448,"2017-08-01 04:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","84TH ST & MIRAMONTE BLVD, LOS ANGELES, CA","84TH ST & MIRAMONTE BLVD","LOS ANGELES",,6487053.2158747781,1808737.6226806485,"017-11664-2174","2174","11664","CA01900V3","CENTURY","N"
18285455,"2017-08-01 05:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","14900 S STANFORD AVE, COMPTON, CA","14900 S STANFORD AVE","COMPTON",,6482393.147310541,1785193.8459504379,"917-09805-2872","2872","09805","CA0190042","COMPTON","N"
18285993,"2017-08-01 15:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","5TH ST E & E AVENUE Q-6, PALMDALE, CA 93550","5TH ST E & E AVENUE Q-6","PALMDALE","93550",6525320.8863674309,2034093.3263606026,"917-11274-2611","2611","11274","CA01900W9","PALMDALE","N"
18286107,"2017-08-01 17:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","17100 CLARK AVE, BELLFLOWER, CA 90706","17100 CLARK AVE","BELLFLOWER","90706",6521007.2084530145,1778114.5559157145,"917-16302-1335","1335","16302","CA0190013","LAKEWOOD","N"
18286246,"2017-08-01 18:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","5700 KIBLURN HIGH RD, PALMDALE, CA","5700 KIBLURN HIGH RD","PALMDALE",,6553814.1684743231,2025109.0045264999,"917-11291-2607","2607","11291","CA01900W9","PALMDALE","N"
18286300,"2017-08-01 21:22:01","WEAPON LAWS","151","WEAPON LAWS: Felony","ARDILLA AVE & AMAR RD, VALINDA, CA 91744","ARDILLA AVE & AMAR RD","VALINDA","91744",6569313.5,1841882.999995,"917-09451-1421","1421","09451","CA0190014","INDUSTRY","N"
18286319,"2017-08-01 21:59:57","WEAPON LAWS","151","WEAPON LAWS: Felony","600 W CALDWELL ST, COMPTON, CA","600 W CALDWELL ST","COMPTON",,6490672.663651946,1780436.7945218845,"017-00787-3674","3674","00787","CA0190036","NARCOTICS BUREAU","N"
18286354,"2017-08-01 22:10:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","1100 S LONG BEACH BLVD, COMPTON, CA","1100 S LONG BEACH BLVD","COMPTON",,6498431.3665080583,1787342.1274335191,"917-09856-2844","2844","09856","CA0190042","COMPTON","N"
18286443,"2017-08-02 00:00:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","35TH ST W & AVENUE L, LANCASTER, CA","35TH ST W & AVENUE L","LANCASTER",,6503830.6847778969,2062724.6121808605,"917-14953-1192","1192","14953","CA0190024","LANCASTER","N"
18286388,"2017-08-02 00:15:37","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","6400 NORTHSIDE DR, LOS ANGELES, CA 90023","6400 NORTHSIDE DR","LOS ANGELES","90023",6521264.994989641,1827446.7491009801,"917-11407-0287","0287","11407","CA0190002","EAST LOS ANGELES","N"
18286416,"2017-08-02 01:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2100 EL SEGUNDO BLVD, LOS ANGELES, CA","2100 EL SEGUNDO BLVD","LOS ANGELES",,6480924.8849930344,1792092.5639500427,"917-11716-2137","2137","11716","CA01900V3","CENTURY","N"
18286572,"2017-08-02 07:37:00","WEAPON LAWS","151","WEAPON LAWS: Felony","16000 MAIN ST, LA PUENTE, CA 91744","16000 MAIN ST","LA PUENTE","91744",6577332.8258687099,1829602.8921387566,"917-09468-1434","1434","09468","CA0190014","INDUSTRY","N"
18286933,"2017-08-02 09:14:00","WEAPON LAWS","151","WEAPON LAWS: Felony","5600 WHITTIER BLVD, LOS ANGELES, CA","5600 WHITTIER BLVD","LOS ANGELES",,6516105.6943869404,1828946.9853015235,"917-11418-0286","0286","11418","CA0190002","EAST LOS ANGELES","N"
18287793,"2017-08-02 10:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","18300 SOLEDAD CANYON RD, CANYON COUNTRY, CA 91387","18300 SOLEDAD CANYON RD","CANYON COUNTRY","91387",6424703.0782262506,1973754.6997291914,"917-80097-0631","0631","80097","CA0190006","SANTA CLARITA VALLEY","N"
18287608,"2017-08-02 15:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","500 W ARROW HWY, SAN DIMAS, CA 91773","500 W ARROW HWY","SAN DIMAS","91773",6616732.9408610975,1860061.9831460491,"917-03890-0814","0814","03890","CA0190008","SAN DIMAS","N"
18287435,"2017-08-02 16:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","38500 152ND ST E, LANCASTER, CA","38500 152ND ST E","LANCASTER",,6604520.680295,2034184.24845,"917-15003-1197","1197","15003","CA0190024","LANCASTER","N"
18287342,"2017-08-02 16:05:00","WEAPON LAWS","151","WEAPON LAWS: Felony","AZUSA AVE & NEWBURGH ST, AZUSA, CA 91702","AZUSA AVE & NEWBURGH ST","AZUSA","91702",6589641.172605996,1862528.7683145418,"917-03884-0868","0868","03884","CA0190008","SAN DIMAS","N"
18287582,"2017-08-02 19:43:00","WEAPON LAWS","151","WEAPON LAWS: Felony","900 S WOODS AVE, LOS ANGELES, CA 90022","900 S WOODS AVE","LOS ANGELES","90022",6513513.5349955447,1829274.989760296,"917-11456-0286","0286","11456","CA0190002","EAST LOS ANGELES","N"
18287628,"2017-08-02 20:44:44","WEAPON LAWS","151","WEAPON LAWS: Felony","1200 104TH ST, LOS ANGELES, CA 90044","1200 104TH ST","LOS ANGELES","90044",6471239.1582666533,1801462.4329239668,"917-07189-0372","0372","07189","CA0190003","SOUTH LOS ANGELES","N"
18287664,"2017-08-02 21:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","38400 10TH PL E, PALMDALE, CA 93550","38400 10TH PL E","PALMDALE","93550",6528303.512971,2034134.038706,"917-11355-2610","2610","11355","CA01900W9","PALMDALE","N"
18287741,"2017-08-02 22:50:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","31700 RIDGE ROUTE RD, SANTA CLARITA, CA","31700 RIDGE ROUTE RD","SANTA CLARITA",,6375882.787972,2003340.528018,"917-10894-0674","0674","10894","CA0190006","SANTA CLARITA VALLEY","N"
18293353,"2017-08-03 04:45:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","6100 FACULTY AVE, LAKEWOOD, CA 90713","6100 FACULTY AVE","LAKEWOOD","90713",6520010.4977060072,1773802.3772685297,"917-16793-1322","1322","16793","CA0190013","LAKEWOOD","N"
18287936,"2017-08-03 06:45:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","2500 E ORIS ST, COMPTON, CA 90222","2500 E ORIS ST","COMPTON","90222",6493782.0231525218,1789351.2504044219,"917-11782-2138","2138","11782","CA01900V3","CENTURY","N"
18288314,"2017-08-03 11:59:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","15200 UNRUH AVE, LA PUENTE, CA","15200 UNRUH AVE","LA PUENTE",,,,"917-09524-1432","1432","09524","CA0190014","INDUSTRY","N"
18288603,"2017-08-03 16:57:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2300 EUCLID AVE, LYNWOOD, CA 90262","2300 EUCLID AVE","LYNWOOD","90262",,,"017-11808-2116","2116","11808","CA01900V3","CENTURY","N"
18288713,"2017-08-03 19:14:11","WEAPON LAWS","151","WEAPON LAWS: Felony","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"917-01421-5100","5100","01421","CA0190058","MCJ","N"
18288777,"2017-08-03 20:11:42","WEAPON LAWS","151","WEAPON LAWS: Felony","IMPERIAL HWY & PRAIRIE AVE, INGLEWOOD, CA","IMPERIAL HWY & PRAIRIE AVE","INGLEWOOD",,6457347.0048698634,1797432.258322821,"917-07218-0383","0383","07218","CA0190003","SOUTH LOS ANGELES","N"
18288832,"2017-08-03 20:32:00","WEAPON LAWS","151","WEAPON LAWS: Felony","4500 BALDWIN AVE, EL MONTE, CA 91731","4500 BALDWIN AVE","EL MONTE","91731",6546636.9153427482,1855041.4147945405,"917-08911-0524","0524","08911","CA0190005","TEMPLE","N"
18288888,"2017-08-03 20:58:30","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","1200 W 129TH PL, COMPTON, CA","1200 W 129TH PL","COMPTON",,6487437.3234355561,1791462.3937545926,"917-09964-2812","2812","09964","CA0190042","COMPTON","N"
18288899,"2017-08-03 21:30:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","45000 11TH ST W, LANCASTER, CA","45000 11TH ST W","LANCASTER",,6516864.6683126027,2077937.8390157288,"917-15105-1125","1125","15105","CA0190024","LANCASTER","N"
18289328,"2017-08-04 08:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376793.4463386359,1986956.971067071,"917-00559-5630","5630","00559","CA0190030","PDC-NORTH","N"
18289341,"2017-08-04 08:50:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","9200 LAUREL ST, BELLFLOWER, CA 90706","9200 LAUREL ST","BELLFLOWER","90706",6519898.0272691678,1779791.369425307,"917-16491-1334","1334","16491","CA0190013","LAKEWOOD","N"
18289477,"2017-08-04 11:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","800 W AVENUE I, LANCASTER, CA","800 W AVENUE I","LANCASTER",,6517714.2238921225,2078617.5048148262,"917-15142-1121","1121","15142","CA0190024","LANCASTER","N"
18289469,"2017-08-04 12:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2400 126TH ST, COMPTON, CA 90222","2400 126TH ST","COMPTON","90222",6492305.8261488378,1792673.2295843505,"017-11865-2136","2136","11865","CA01900V3","CENTURY","N"
18289714,"2017-08-04 17:35:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2200 E PALMDALE BLVD, PALMDALE, CA 93550","2200 E PALMDALE BLVD","PALMDALE","93550",6535415.4580179304,2033655.2907501387,"917-11449-2608","2608","11449","CA01900W9","PALMDALE","N"
18289704,"2017-08-04 17:45:10","WEAPON LAWS","151","WEAPON LAWS: Felony","31500 CASTAIC RD, CASTAIC, CA","31500 CASTAIC RD","CASTAIC",,6375205.7504127435,2002203.7953648753,"917-10983-0679","0679","10983","CA0190006","SANTA CLARITA VALLEY","N"
18289751,"2017-08-04 18:34:08","WEAPON LAWS","151","WEAPON LAWS: Felony","95TH ST & BUDLONG AVE, LOS ANGELES, CA 90044","95TH ST & BUDLONG AVE","LOS ANGELES","90044",6471932.2322205044,1804220.2508764307,"917-07248-0371","0371","07248","CA0190003","SOUTH LOS ANGELES","N"
18289795,"2017-08-04 19:08:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","FIRESTONE BLVD & GRAHAM AVE, LOS ANGELES, CA","FIRESTONE BLVD & GRAHAM AVE","LOS ANGELES",,6487961.6678283466,1807965.719690806,"917-11878-2175","2175","11878","CA01900V3","CENTURY","N"
18289890,"2017-08-04 20:33:00","WEAPON LAWS","151","WEAPON LAWS: Felony","DELAY AVE & GREENHAVEN AVE, COVINA, CA 91722","DELAY AVE & GREENHAVEN AVE","COVINA","91722",6599636.9236945836,1858956.4511085197,"917-03935-0863","0863","03935","CA0190008","SAN DIMAS","N"
18289918,"2017-08-04 20:50:00","WEAPON LAWS","151","WEAPON LAWS: Felony","11800 ATLANTIC AVE, LYNWOOD, CA 90262","11800 ATLANTIC AVE","LYNWOOD","90262",6504044.3610864608,1791212.0111651251,"917-11882-2118","2118","11882","CA01900V3","CENTURY","N"
18290171,"2017-08-05 05:34:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","37000 JUSTIN CT, PALMDALE, CA 93550","37000 JUSTIN CT","PALMDALE","93550",6541302.1233745972,2023934.0805505316,"917-11479-2603","2603","11479","CA01900W9","PALMDALE","N"
18292348,"2017-08-05 08:00:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","3500 E AVENUE R, PALMDALE, CA","3500 E AVENUE R","PALMDALE",,6541797.8253700538,2030215.9804595064,"917-11592-2608","2608","11592","CA01900W9","PALMDALE","N"
18290346,"2017-08-05 13:14:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","CALKIN ST & DARLEY ST, HACIENDA HEIGHTS, CA","CALKIN ST & DARLEY ST","HACIENDA HEIGHTS",,6564509.4298614785,1825857.3492450148,"917-09628-1477","1477","09628","CA0190014","INDUSTRY","N"
18290454,"2017-08-05 15:53:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","200 S ATLANTIC BLVD, LOS ANGELES, CA 90022","200 S ATLANTIC BLVD","LOS ANGELES","90022",6515448.0181576312,1834438.9605342133,"017-11624-0285","0285","11624","CA0190002","EAST LOS ANGELES","N"
18290732,"2017-08-05 23:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","500 E 237TH ST, CARSON, CA 90745","500 E 237TH ST","CARSON","90745",6480900.1070553632,1753368.2466374668,"917-08665-1624","1624","08665","CA0190016","CARSON","N"
18290769,"2017-08-06 00:04:00","WEAPON LAWS","151","WEAPON LAWS: Felony","15700 BLAINE AVE, BELLFLOWER, CA 90706","15700 BLAINE AVE","BELLFLOWER","90706",6523405.6344429264,1782322.8235625043,"917-16619-1332","1332","16619","CA0190013","LAKEWOOD","N"
18291076,"2017-08-06 02:30:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","15000 WALBROOK DR, HACIENDA HEIGHTS, CA","15000 WALBROOK DR","HACIENDA HEIGHTS",,6568360.6469723685,1828603.2060318575,"917-09658-1478","1478","09658","CA0190014","INDUSTRY","N"
18290876,"2017-08-06 02:37:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","9317 MANDALE ST, BELLFLOWER, CA 90706","9317 MANDALE ST","BELLFLOWER","90706",6520381.2827051561,1785751.5217379702,"917-16625-1332","1332","16625","CA0190013","LAKEWOOD","N"
18290935,"2017-08-06 09:07:24","WEAPON LAWS","151","WEAPON LAWS: Felony","ALONDRA BLVD & WARD AVE, COMPTON, CA","ALONDRA BLVD & WARD AVE","COMPTON",,6499415.5435179695,1781940.7623342548,"017-10057-2846","2846","10057","CA0190042","COMPTON","N"
18291141,"2017-08-06 15:15:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","14300 GARFIELD AVE, PARAMOUNT, CA 90723","14300 GARFIELD AVE","PARAMOUNT","90723",6510413.3761271182,1787243.1514863255,"917-16652-1364","1364","16652","CA0190013","LAKEWOOD","N"
18291204,"2017-08-06 17:42:42","WEAPON LAWS","151","WEAPON LAWS: Felony","LONG BEACH BLVD & E LAUREL ST, COMPTON, CA","LONG BEACH BLVD & E LAUREL ST","COMPTON",,6498585.0487759383,1783940.7712004778,"917-10066-2843","2843","10066","CA0190042","COMPTON","N"
18291278,"2017-08-06 19:39:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","15TH ST W & LANCASTER BLVD, LANCASTER, CA","15TH ST W & LANCASTER BLVD","LANCASTER",,6514497.7320383759,2075964.0731237975,"917-15289-1125","1125","15289","CA0190024","LANCASTER","N"
18291290,"2017-08-06 20:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","43100 SIERRA HWY, LANCASTER, CA","43100 SIERRA HWY","LANCASTER",,6521850.3047813177,2065207.1855250089,"917-15291-1124","1124","15291","CA0190024","LANCASTER","N"
18291400,"2017-08-06 21:00:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","FIRESTONE AVE & MAIE AVE, LOS ANGELES, CA","FIRESTONE AVE & MAIE AVE","LOS ANGELES",,6487554.7179741394,1807968.8845811309,"917-11988-2174","2174","11988","CA01900V3","CENTURY","N"
18291462,"2017-08-06 23:03:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","12100 WALNUT ST, NORWALK, CA","12100 WALNUT ST","NORWALK",,6538945.2591025438,1787071.6337071958,"917-11294-0454","0454","11294","CA0190004","NORWALK","N"
18291392,"2017-08-06 23:05:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","2300 E AVENUE S, PALMDALE, CA","2300 E AVENUE S","PALMDALE",,6535710.4701198395,2025952.5894201675,"917-11557-2608","2608","11557","CA01900W9","PALMDALE","N"
18292085,"2017-08-07 12:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","10000 FLOWER ST, BELLFLOWER, CA","10000 FLOWER ST","BELLFLOWER",,6524980.4546387875,1779726.3087444596,"917-16711-1334","1334","16711","CA0190013","LAKEWOOD","N"
18296313,"2017-08-07 12:30:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","38100 AIDEA ST, PALMDALE, CA","38100 AIDEA ST","PALMDALE",,6560080.4092634246,2031530.6115505861,"917-11799-2607","2607","11799","CA01900W9","PALMDALE","N"
18292282,"2017-08-07 17:06:56","WEAPON LAWS","151","WEAPON LAWS: Felony","13900 PARAMOUNT BLVD, PARAMOUNT, CA 90723","13900 PARAMOUNT BLVD","PARAMOUNT","90723",6512891.1853595683,1788792.2654208308,"917-16726-1365","1365","16726","CA0190013","LAKEWOOD","N"
18292628,"2017-08-08 02:15:45","WEAPON LAWS","151","WEAPON LAWS: Felony","11TH ST & NEWHALL AVE, NEWHALL, CA","11TH ST & NEWHALL AVE","NEWHALL",,6400741.3818984339,1961360.2479172114,"917-11146-0625","0625","11146","CA0190006","SANTA CLARITA VALLEY","N"
18293462,"2017-08-08 03:00:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","700 S FORD BLVD, LOS ANGELES, CA 90022","700 S FORD BLVD","LOS ANGELES","90022",6509857.1679346608,1831243.3771967012,"917-11788-0283","0283","11788","CA0190002","EAST LOS ANGELES","N"
18292684,"2017-08-08 05:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2400 STRONG AVE, COMMERCE, CA 90040","2400 STRONG AVE","COMMERCE","90040",6511944.274774014,1823580.8887043353,"017-11755-0244","0244","11755","CA0190002","EAST LOS ANGELES","N"
18296104,"2017-08-08 10:00:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","5400 ROSEMEAD BLVD, PICO RIVERA, CA 90660","5400 ROSEMEAD BLVD","PICO RIVERA","90660",6535629.2482181946,1820350.4959804041,"917-06146-1514","1514","06146","CA0190015","PICO RIVERA","N"
18293772,"2017-08-08 18:50:00","WEAPON LAWS","151","WEAPON LAWS: Felony","5300 OLIVE AVE, LONG BEACH, CA","5300 OLIVE AVE","LONG BEACH",,6506150.8427690463,1768915.5205151364,"917-00814-3621","3621","00814","CA0190036","NARCOTICS BUREAU","N"
18293776,"2017-08-08 21:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","DEL VALLE AVE & TEMPLE AVE, LA PUENTE, CA 91744","DEL VALLE AVE & TEMPLE AVE","LA PUENTE","91744",6578585.5502023837,1832609.7207286784,"917-09775-1432","1432","09775","CA0190014","INDUSTRY","N"
18294825,"2017-08-09 00:39:30","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","3800 DWIGGINS ST, LOS ANGELES, CA 90063","3800 DWIGGINS ST","LOS ANGELES","90063",6505930.7780322665,1841783.0060903714,"917-11850-0272","0272","11850","CA0190002","EAST LOS ANGELES","N"
18293927,"2017-08-09 01:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","30TH ST E & AVENUE S, PALMDALE, CA","30TH ST E & AVENUE S","PALMDALE",,6538699.5,2025487.5,"917-11668-2608","2608","11668","CA01900W9","PALMDALE","N"
18294044,"2017-08-09 02:00:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","300 W ARBUTUS ST, COMPTON, CA","300 W ARBUTUS ST","COMPTON",,6492847.3213722929,1785696.067475159,"917-10207-2814","2814","10207","CA0190042","COMPTON","N"
18294680,"2017-08-09 02:30:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","11800 WILLOWBROOK AVE, LOS ANGELES, CA 90059","11800 WILLOWBROOK AVE","LOS ANGELES","90059",6490236.4540623697,1795097.3715874183,"917-12159-2136","2136","12159","CA01900V3","CENTURY","N"
18294003,"2017-08-09 05:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2600 E 125TH ST, COMPTON, CA 90222","2600 E 125TH ST","COMPTON","90222",6493413.5132259168,1792911.2672614106,"017-12120-2138","2138","12120","CA01900V3","CENTURY","N"
18294215,"2017-08-09 08:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","15100 STEPROCK DR, LA MIRADA, CA","15100 STEPROCK DR","LA MIRADA",,6558868.7227643998,1793187.5782501465,"017-11402-0460","0460","11402","CA0190004","NORWALK","N"
18294375,"2017-08-09 10:09:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","11600 WILLOWBROOK AVE, LOS ANGELES, CA 90059","11600 WILLOWBROOK AVE","LOS ANGELES","90059",6489729.8153733965,1796107.2313175122,"917-02831-6065","6065","02831","CA0190031","TRANSIT SERV BUR","N"
18294296,"2017-08-09 10:30:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","11800 WILMINGTON AVE, LOS ANGELES, CA 90059","11800 WILMINGTON AVE","LOS ANGELES","90059",6489707.5691601336,1795670.9064181577,"917-12133-2136","2136","12133","CA01900V3","CENTURY","N"
18294370,"2017-08-09 12:16:00","WEAPON LAWS","151","WEAPON LAWS: Felony","5700 WHITTIER BLVD, EAST LOS ANGELES, CA","5700 WHITTIER BLVD","EAST LOS ANGELES",,6517305.2469395362,1828904.7444683851,"017-11829-0287","0287","11829","CA0190002","EAST LOS ANGELES","N"
18294464,"2017-08-09 13:50:00","WEAPON LAWS","151","WEAPON LAWS: Felony","100 S BURRIS AVE, COMPTON, CA","100 S BURRIS AVE","COMPTON",,6497580.8262755265,1784321.9167567829,"917-10225-2824","2824","10225","CA0190042","COMPTON","N"
18294559,"2017-08-09 14:52:30","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","900 MERIDIAN AVE, SOUTH PASADENA, CA","900 MERIDIAN AVE","SOUTH PASADENA",,6514122.7689683251,1864277.4639777469,"917-02833-6515","6515","02833","CA0190031","TRANSIT SERV BUR","N"
